7,U_mo
7,U_mo
6,U_mo
7,U_mo
6,U_mo
5,U_mo
6,U_mo
7,U_mo
7,U_mo
6,U_mo
7,U_mo
7,U_mo
6,U_mo
6,U_mo
7,U_mo
7,U_mo
7,U_mo
6,U_gr
6,U_gr
6,U_gr
7,U_gr
6,U_gr
4,U_gr
6,U_gr
5,U_gr
3,U_gr
2,U_gr
3,U_gr
7,U_gr
6,U_gr
5,U_gr
7,U_gr
2,U_gr
5,U_gr
7,U_gs
6,U_gs
6,U_gs
7,U_gs
7,U_gs
6,U_gs
6,U_gs
5,U_gs
6,U_gs
3,U_gs
3,U_gs
7,U_gs
4,U_gs
6,U_gs
7,U_gs
3,U_gs
6,U_gs
5,U_br
3,U_br
4,U_br
3,U_br
5,U_br
6,U_br
3,U_br
1,U_br
1,U_br
5,U_br
7,U_br
3,U_br
6,U_br
4,U_br
7,U_br
4,U_br
4,U_br
6,U_hp
7,U_hp
7,U_hp
7,U_hp
5,U_hp
7,U_hp
4,U_hp
6,U_hp
6,U_hp
6,U_hp
6,U_hp
7,U_hp
6,U_hp
6,U_hp
7,U_hp
5,U_hp
5,U_hp
6,U_hy
7,U_hy
5,U_hy
7,U_hy
6,U_hy
5,U_hy
3,U_hy
6,U_hy
6,U_hy
6,U_hy
6,U_hy
7,U_hy
5,U_hy
7,U_hy
7,U_hy
4,U_hy
5,U_hy
5,U_hr
7,U_hr
6,U_hr
6,U_hr
5,U_hr
6,U_hr
5,U_hr
6,U_hr
6,U_hr
6,U_hr
6,U_hr
7,U_hr
6,U_hr
4,U_hr
7,U_hr
5,U_hr
4,U_hr
